"Ticker","Date","Open","High","Low","Close","Volume","TWAP-Open","TWAP-High","TWAP-Low","TWAP-Close","SMA-50","SMA-200","LWMA-15","LWMA-50"
"FB","2014-03-05","69.69","71.97","69.62","71.57","74567700.0","34.31495","34.90178","33.71525","34.28838","61.1337","44.80233","69.0685","63.92895"
"FB","2014-03-04","68.66","68.9","67.62","68.8","42013500.0","34.23616","34.81922","33.63528","34.20535","60.8033","44.57573","68.62893","63.50673"
"FB","2014-03-03","66.96","68.05","66.51","67.41","56824100.0","34.15932","34.74315","33.55942","34.12813","60.5387","44.36238","68.49183","63.18276"
"FB","2014-02-28","69.47","69.88","67.38","68.46","66783700.0","34.08595","34.66864","33.48571","34.05367","60.2877","44.15833","68.50274","62.90345"
"FB","2014-02-27","69.34","70.01","68.87","68.94","41653700.0","34.00661","34.58969","33.40971","33.97653","59.9947","43.95138","68.3299","62.57148"
"FB","2014-02-26","70.19","71.22","68.85","69.26","55322700.0","33.92721","34.51009","33.33003","33.89796","59.6823","43.74078","68.04081","62.20843"
"FB","2014-02-25","70.95","71.0","69.45","69.85","52077000.0","33.84553","34.42741","33.25003","33.81831","59.3337","43.52788","67.65747","61.81916"
"FB","2014-02-24","68.74","71.44","68.54","70.78","76620300.0","33.76178","34.34486","33.16831","33.73698","58.9243","43.31383","67.13063","61.3907"
"FB","2014-02-21","69.69","69.96","68.45","68.59","70932400.0","33.68264","34.26093","33.08828","33.65317","58.5136","43.09553","66.41912","60.90967"
"FB","2014-02-20","67.73","70.11","65.727","69.63","130928900.0","33.60099","34.17998","33.0081","33.57395","58.1186","42.88702","65.91878","60.49903"
"FB","2014-02-19","67.05","69.08","67.0","68.06","62087100.0","33.52343","34.09832","32.93374","33.492","57.6848","42.67672","65.15427","60.03059"
"FB","2014-02-18","66.94","67.5397","66.07","67.3","43809900.0","33.44706","34.01864","32.85614","33.41326","57.2904","42.47798","64.47834","59.60825"
"FB","2014-02-14","67.5","67.58","66.72","67.09","36694900.0","33.37059","33.9421","32.78031","33.33589","56.9168","42.28633","63.78283","59.20107"
"FB","2014-02-13","64.18","67.33","64.05","67.33","61911700.0","33.29249","33.86513","32.70264","33.25865","56.5096","42.08803","63.00824","58.78615"
"FB","2014-02-12","64.92","65.06","64.05","64.45","47282100.0","33.22165","33.78837","32.63074","33.18051","56.1042","41.89022","62.11448","58.34592"
"FB","2014-02-11","63.75","65.0","63.35","64.851","45675600.0","33.14878","33.71649","32.55852","33.10862","55.7554","41.70287","61.52289","58.00496"
"FB","2014-02-10","64.3","64.49","63.473","63.548","43666100.0","33.07827","33.6444","32.48757","33.03548","55.38818","41.51287","60.82833","57.63386"
"FB","2014-02-07","62.27","64.57","62.22","64.32","60704300.0","33.00616","33.57317","32.41601","32.96501","55.03502","41.32583","60.23625","57.30002"
"FB","2014-02-06","61.46","62.78","61.46","62.16","42086500.0","32.93842","33.50141","32.34702","32.89243","54.64502","41.13478","59.48825","56.92061"
"FB","2014-02-05","62.74","63.16","61.27","62.19","51685100.0","32.87224","33.43348","32.27947","32.82453","54.32642","40.95388","58.97225","56.61341"
"FB","2014-02-04","62.05","63.14","61.82","62.75","45985500.0","32.80278","33.36435","32.21205","32.75624","54.01662","40.77278","58.41542","56.29289"
"FB","2014-02-03","63.03","63.77","60.7","61.48","74866600.0","32.73461","33.29494","32.14303","32.68632","53.69022","40.58768","57.73158","55.9376"
"FB","2014-01-31","60.47","63.37","60.17","62.57","87794600.0","32.66383","33.22374","32.07631","32.61904","53.38782","40.40873","57.177","55.62026"
"FB","2014-01-30","62.12","62.5","60.46","61.08","150178900.0","32.59871","33.15314","32.01052","32.5489","53.05302","40.229","56.44158","55.24705"
"FB","2014-01-29","54.61","54.95","53.19","53.53","92995600.0","32.52941","33.08425","31.94374","32.48193","52.81162","40.0582","55.86867","54.9228"
"FB","2014-01-28","54.02","55.28","54.0","55.14","48191200.0","32.47745","33.0328","31.89374","32.4324","52.72082","39.92315","56.27608","54.89106"
"FB","2014-01-27","54.73","54.9401","51.85","53.55","73924100.0","32.42665","32.98033","31.84161","32.37885","52.59222","39.78445","56.49942","54.79115"
"FB","2014-01-24","56.15","56.42","54.4","54.45","55200700.0","32.37392","32.92842","31.79431","32.3288","52.45332","39.65679","56.92989","54.74814"
"FB","2014-01-23","56.37","56.68","55.6855","56.63","47951800.0","32.31758","32.87275","31.74074","32.27638","52.28832","39.52239","57.25003","54.66337"
"FB","2014-01-22","58.85","59.31","57.1","57.51","61352900.0","32.26045","32.8162","31.68386","32.21853","52.10632","39.37219","57.28117","54.48597"
"FB","2014-01-21","56.6","58.58","56.5","58.51","48669200.0","32.19714","32.75312","31.62335","32.15831","51.90732","39.21888","57.17063","54.26626"
"FB","2014-01-17","57.3","57.82","56.07","56.3","40849200.0","32.1389","32.69148","31.56398","32.09542","51.71952","39.06328","56.90952","53.99997"
"FB","2014-01-16","57.26","58.02","56.83","57.19","34541800.0","32.0787","32.63137","31.50535","32.03751","51.59562","38.91715","56.93657","53.81548"
"FB","2014-01-15","57.98","58.57","57.27","57.6","33663400.0","32.01832","32.57048","31.44462","31.9772","51.41622","38.76245","56.85878","53.58906"
"FB","2014-01-14","56.46","57.78","56.1","57.74","37503600.0","31.95591","32.50798","31.38254","31.9156","51.25922","38.60155","56.73117","53.3404"
"FB","2014-01-13","57.91","58.25","55.38","55.91","63010900.0","31.89686","32.44709","31.32298","31.85338","51.10852","38.4405","56.56422","53.08034"
"FB","2014-01-10","57.13","58.3","57.06","57.94","42449500.0","31.83403","32.38476","31.26487","31.79527","50.97052","38.28885","56.61885","52.88664"
"FB","2014-01-09","58.65","58.96","56.65","57.22","92253300.0","31.77278","32.32201","31.20241","31.73196","50.79962","38.1296","56.39998","52.60662"
"FB","2014-01-08","57.6","58.41","57.23","58.23","56682400.0","31.70754","32.25736","31.14065","31.6701","50.6598","37.96952","56.25145","52.34936"
"FB","2014-01-07","57.7","58.55","57.22","57.92","77207400.0","31.64454","32.19373","31.07717","31.60548","50.5342","37.80403","55.93983","52.04756"
"FB","2014-01-06","54.42","57.26","54.05","57.2","68852600.0","31.58099","32.12944","31.01341","31.5413","50.4247","37.64308","55.62863","51.75363"
"FB","2014-01-03","55.02","55.65","54.53","54.557","38246200.0","31.52515","32.068","30.95708","31.47856","50.3187","37.48578","55.36268","51.48377"
"FB","2014-01-02","54.83","55.22","54.19","54.71","43195500.0","31.46757","32.0102","30.8993","31.422","50.28106","37.34229","55.38397","51.31609"
"FB","2013-12-31","54.12","54.86","53.91","54.649","43076200.0","31.41017","31.95317","30.84208","31.36478","50.26386","37.20149","55.34892","51.14173"
"FB","2013-12-30","54.93","55.18","53.43","53.71","68307000.0","31.35423","31.89675","30.78526","31.30743","50.25528","37.0607","55.27308","50.96943"
"FB","2013-12-27","57.48","57.68","55.25","55.44","60466000.0","31.29602","31.83926","30.72935","31.25211","50.22528","36.92537","55.26654","50.83277"
"FB","2013-12-26","58.32","58.38","57.37","57.73","55101000.0","31.23121","31.7753","30.66865","31.19224","50.13918","36.78337","54.98458","50.6249"
"FB","2013-12-24","58.27","58.58","56.91","57.96","46617800.0","31.16399","31.70928","30.6024","31.12639","49.97458","36.63012","54.34046","50.32076"
"FB","2013-12-23","55.5","58.32","55.45","57.77","98297000.0","31.09656","31.64244","30.53696","31.05964","49.80558","36.47947","53.574","50.00098"
"FB","2013-12-20","54.93","55.15","54.23","55.12","239824000.0","31.0357","31.57591","30.47483","30.99303","49.63238","36.33132","52.74204","49.68186"
"FB","2013-12-19","54.33","55.19","53.95","55.05","89753200.0","30.97597","31.51698","30.41544","30.93271","49.51098","36.19552","52.17375","49.4619"
"FB","2013-12-18","54.86","55.89","53.75","55.57","76003000.0","30.91744","31.45765","30.35646","30.87227","49.34538","36.06316","51.54288","49.23819"
"FB","2013-12-17","54.76","55.18","54.24","54.86","78751000.0","30.85728","31.39626","30.29768","30.81021","49.17678","35.92257","50.76633","48.98747"
"FB","2013-12-16","53.25","54.5","52.91","53.81","85119000.0","30.79707","31.33635","30.23737","30.74964","49.08988","35.78587","49.99488","48.7612"
"FB","2013-12-13","51.66","53.5","51.34","53.32","82641000.0","30.74037","31.27786","30.18012","30.6914","49.03448","35.65542","49.2915","48.57392"
"FB","2013-12-12","51.045","52.07","50.66","51.83","92723000.0","30.68741","31.2216","30.12655","30.63411","48.95174","35.52772","48.59421","48.40262"
"FB","2013-12-11","50.55","50.77","49.01","49.38","65776000.0","30.63574","31.16868","30.07443","30.58032","48.92074","35.40482","48.03817","48.28853"
"FB","2013-12-10","48.64","50.77","48.54","50.245","68479000.0","30.58507","31.11881","30.02625","30.53248","48.94154","35.29227","47.76321","48.27133"
"FB","2013-12-09","48.09","48.97","47.74","48.84","36056000.0","30.53901","31.06868","29.97902","30.48219","48.94124","35.178","47.34333","48.2202"
"FB","2013-12-06","48.98","49.39","47.71","47.94","42938000.0","30.49412","31.02289","29.9336","30.43524","48.98924","35.07015","47.1005","48.22606"
"FB","2013-12-05","48.15","48.7","47.87","48.34","43855000.0","30.44672","30.9758","29.88802","30.39036","49.03824","34.9661","46.97892","48.26913"
"FB","2013-12-04","46.46","48.77","46.26","48.62","60890000.0","30.40121","30.93023","29.84179","30.34422","49.06064","34.86081","46.81042","48.29739"
"FB","2013-12-03","46.75","47.2","46.29","46.73","32086000.0","30.35983","30.88426","29.79947","30.29711","49.05724","34.76002","46.59013","48.31453"
"FB","2013-12-02","46.9","47.54","46.26","47.06","50774000.0","30.31747","30.8421","29.75686","30.25465","49.06644","34.67102","46.60167","48.40616"
"FB","2013-11-29","46.75","47.21","46.5","47.01","22953900.0","30.27451","30.79884","29.71411","30.21111","49.07504","34.57732","46.57588","48.48518"
"FB","2013-11-27","45.97","46.67","45.53","46.49","44993000.0","30.23172","30.75621","29.67051","30.16748","49.05444","34.48477","46.56092","48.56535"
"FB","2013-11-26","44.66","46.17","43.55","45.89","82016000.0","30.19074","30.71477","29.62921","30.12497","49.02924","34.39186","46.63288","48.66493"
"FB","2013-11-25","46.36","46.65","44.04","44.82","82565000.0","30.15296","30.67442","29.59286","30.08381","49.01284","34.29926","46.81496","48.7874"
"FB","2013-11-22","47.04","47.27","45.96","46.23","40545000.0","30.11053","30.63259","29.55504","30.04524","48.96664","34.21646","47.15913","48.95001"
"FB","2013-11-21","46.99","47.46","46.685","46.7","34886000.0","30.0661","30.58893","29.51198","30.00276","48.92824","34.12804","47.35638","49.05582"
"FB","2013-11-20","46.61","47.55","46.31","46.43","53933000.0","30.02156","30.54453","29.46679","29.95882","48.88924","34.03779","47.52408","49.14167"
"FB","2013-11-19","46.26","47.0","45.72","46.36","75602000.0","29.97779","30.49966","29.42235","29.91536","48.86144","33.95089","47.74704","49.23703"
"FB","2013-11-18","48.47","48.84","45.8","45.83","85910000.0","29.93472","30.45601","29.37924","29.87185","48.80624","33.86229","48.00404","49.33296"
"FB","2013-11-15","49.11","49.48","48.71","49.01","42453000.0","29.88555","30.40724","29.33568","29.82952","48.77044","33.77368","48.36395","49.44827"
"FB","2013-11-14","48.7","49.57","48.03","48.99","75117000.0","29.83442","30.35652","29.28415","29.77851","48.66924","33.67728","48.35086","49.4349"
"FB","2013-11-13","46.23","48.74","46.06","48.71","79245000.0","29.78411","30.30528","29.23416","29.72728","48.54264","33.58724","48.36906","49.41736"
"FB","2013-11-12","46.0","47.37","45.83","46.605","68196000.0","29.74014","30.25599","29.18917","29.67652","48.40404","33.49989","48.44884","49.40536"
"FB","2013-11-11","47.04","47.53","45.73","46.2","80910000.0","29.69655","30.21011","29.14456","29.63114","48.30934","33.42081","48.84233","49.4722"
"FB","2013-11-08","47.81","48.65","47.25","47.53","70731000.0","29.64993","30.16355","29.09998","29.5866","48.21122","33.35216","49.3502","49.55107"
"FB","2013-11-07","49.24","49.87","47.3","47.56","97128000.0","29.60098","30.11372","29.05105","29.53824","48.08622","33.27221","49.74757","49.57288"
"FB","2013-11-06","50.26","50.45","48.71","49.12","67889000.0","29.5479","30.06033","29.00173","29.48953","47.94598","33.18981","50.17993","49.58802"
"FB","2013-11-05","47.79","50.18","47.51","50.105","76835000.0","29.49177","30.00507","28.94832","29.43633","47.75638","33.09831","50.43409","49.53454"
"FB","2013-11-04","49.365","49.75","48.02","48.22","80371000.0","29.44204","29.95025","28.89788","29.38016","47.58108","33.00143","50.56008","49.43557"
"FB","2013-11-01","50.85","52.09","49.72","49.75","95033000.0","29.38776","29.8963","28.84578","29.32883","47.42768","32.90863","50.93245","49.4045"
"FB","2013-10-31","47.155","52.0","46.5","50.205","248809000.0","29.32912","29.83566","28.78875","29.27303","47.20368","32.81058","51.10823","49.30464"
"FB","2013-10-30","50.0","50.21","48.75","49.01","127073000.0","29.28028","29.77493","28.74022","29.21569","46.96598","32.7088","51.21752","49.17762"
"FB","2013-10-29","50.73","50.79","49.25","49.395","102143000.0","29.22336","29.71879","28.68525","29.16131","46.75398","32.61425","51.45751","49.08915"
"FB","2013-10-28","51.54","51.7","49.61","50.229","73472000.0","29.16411","29.66075","28.6286","29.10557","46.52228","32.52202","51.63058","48.97649"
"FB","2013-10-25","53.18","53.24","51.88","51.95","45085000.0","29.1023","29.59986","28.57064","29.04721","46.2593","32.42947","51.70179","48.82082"
"FB","2013-10-24","52.38","52.84","51.5928","52.445","46775000.0","29.0356","29.53438","28.50607","28.98377","45.9515","32.32622","51.55029","48.58558"
"FB","2013-10-23","51.75","52.25","51.13","51.9","57207000.0","28.97076","29.46964","28.44194","28.9186","45.6356","32.21695","51.30973","48.31855"
"FB","2013-10-22","54.33","54.76","52.2","52.675","83204000.0","28.90731","29.40619","28.37874","28.85459","45.33798","32.10275","51.1238","48.06121"
"FB","2013-10-21","54.68","54.81","53.51","53.85","58235000.0","28.83629","29.33537","28.3122","28.78805","45.04888","31.98648","50.8222","47.76215"
"FB","2013-10-18","54.18","54.825","53.6","54.22","88260000.0","28.7639","29.26401","28.24162","28.71785","44.74188","31.86103","50.34356","47.40497"
"FB","2013-10-17","51.12","52.22","50.95","52.21","71522000.0","28.69251","29.19221","28.17039","28.64621","44.42828","31.72878","49.79383","47.02098"
"FB","2013-10-16","50.04","51.24","49.9","51.135","64678000.0","28.62933","29.12734","28.10622","28.57983","44.16148","31.60773","49.48019","46.70535"
"FB","2013-10-15","49.99","51.0","49.18","49.5","81167000.0","28.56885","29.06488","28.04466","28.51612","43.90978","31.48515","49.28697","46.42201"
"FB","2013-10-14","48.31","49.63","47.91","49.51","68781000.0","28.50817","29.00274","27.98478","28.45667","43.70356","31.36721","49.28937","46.1947"
"FB","2013-10-11","49.18","49.87","48.79","49.11","58428000.0","28.45191","28.94414","27.92818","28.39686","43.47436","31.24991","49.27118","45.95801"
"FB","2013-10-10","47.865","49.68","47.83","49.05","99774000.0","28.39286","28.88452","27.86874","28.33785","43.24194","31.13691","49.2895","45.72789"
"FB","2013-10-09","47.375","47.84","45.26","46.77","147297000.0","28.33722","28.8251","27.81171","28.27867","42.99694","31.02631","49.28973","45.49051"
"FB","2013-10-08","50.6","50.6","47.08","47.14","136081000.0","28.28267","28.77062","27.76171","28.22569","42.81408","30.92376","49.56213","45.33538"
"FB","2013-10-07","50.73","51.29","50.4","50.515","57204000.0","28.21854","28.70789","27.7062","28.17134","42.57988","30.82486","49.77103","45.15655"
"FB","2013-10-04","49.77","51.16","49.57","51.04","74447000.0","28.15367","28.64281","27.6408","28.10695","42.24978","30.70933","49.49135","44.83242"
"FB","2013-10-03","50.47","50.72","49.06","49.183","82045000.0","28.09119","28.57773","27.57742","28.04067","41.91616","30.59268","49.08996","44.47463"
"FB","2013-10-02","50.13","51.1","49.95","50.28","62834000.0","28.02633","28.51355","27.51515","27.97939","41.4627","30.48052","48.88375","44.17187"
"FB","2013-10-01","49.97","51.03","49.45","50.42","98114000.0","27.96207","28.4479","27.44994","27.91456","40.9797","30.36318","48.49675","43.80715"
"FB","2013-09-30","50.14","51.6","49.8","50.23","100095000.0","27.89791","28.38206","27.3858","27.84895","40.4922","30.25228","48.03542","43.41783"
"FB","2013-09-27","50.29","51.28","49.86","51.24","81410500.0","27.83287","28.31417","27.32026","27.7835","40.00522","30.13903","47.54625","43.01685"
"FB","2013-09-26","50.01","50.6","49.5","50.39","98220100.0","27.76702","28.24682","27.25416","27.71472","39.50402","30.02273","46.87008","42.55662"
"FB","2013-09-25","49.23","49.54","48.46","49.46","87879700.0","27.7016","28.18108","27.18873","27.64802","39.02922","29.90998","46.23575","42.1111"
"FB","2013-09-24","48.505","49.66","48.16","48.45","136716100.0","27.63809","28.11807","27.12598","27.58368","38.56642","29.8001","45.65367","41.6839"
"FB","2013-09-23","47.28","47.55","46.29","47.19","75177000.0","27.57635","28.05434","27.06375","27.52195","38.12302","29.69271","45.143","41.27892"
"FB","2013-09-20","46.32","47.6","45.74","47.49","115508400.0","27.51789","27.99649","27.0067","27.46359","37.69742","29.59531","44.7407","40.90666"
"FB","2013-09-19","45.51","46.05","45.23","45.98","63972400.0","27.46193","27.93814","26.95095","27.40398","37.26382","29.49516","44.24915","40.50563"
"FB","2013-09-18","44.84","45.47","44.395","45.23","79317000.0","27.40805","27.88408","26.89638","27.34853","36.86022","29.40046","43.90108","40.148"
"FB","2013-09-17","42.5","45.44","42.43","45.07","91934600.0","27.35586","27.83143","26.84399","27.29499","36.46522","29.31431","43.60018","39.80428"
"FB","2013-09-16","44.85","44.94","42.43","42.51","70424200.0","27.31038","27.77855","26.79719","27.24162","36.05802","29.22556","43.2882","39.45087"
"FB","2013-09-13","45.04","45.08","43.93","44.31","52765300.0","27.25755","27.72686","26.7501","27.19563","35.69522","29.14481","43.27988","39.18362"
"FB","2013-09-12","45.53","45.62","44.65","44.75","68072300.0","27.20383","27.67443","26.6982","27.14392","35.29942","29.05401","42.99857","38.83027"
"FB","2013-09-11","43.39","45.09","43.11","45.04","72328300.0","27.1483","27.62005","26.6438","27.09057","34.89262","28.95996","42.60867","38.4437"
"FB","2013-09-10","44.24","44.26","43.23","43.6","54540300.0","27.09893","27.56695","26.59375","27.03601","34.48802","28.85474","42.12727","38.0299"
"FB","2013-09-09","44.36","44.79","43.7","44.04","75794700.0","27.04667","27.51606","26.54303","26.98551","34.11362","28.75834","41.77762","37.65788"
"FB","2013-09-06","43.09","44.61","42.4","43.95","117535700.0","26.99372","27.46323","26.49056","26.93336","33.72602","28.65364","41.31497","37.25341"
"FB","2013-09-05","41.79","42.765","41.77","42.66","50035400.0","26.94435","27.41063","26.44176","26.88116","33.33022","28.54849","40.80198","36.83695"
"FB","2013-09-04","42.01","42.17","41.44","41.78","42581900.0","26.89867","27.36339","26.39459","26.83261","32.96202","28.453","40.40017","36.45664"
"FB","2013-09-03","41.84","42.165","41.51","41.87","48774900.0","26.85203","27.31769","26.34816","26.78648","32.60512","28.35495","40.06867","36.09684"
"FB","2013-08-30","42.025","42.26","41.06","41.294","67735100.0","26.80563","27.27172","26.30122","26.73978","32.25832","28.2574","39.69552","35.71991"
"FB","2013-08-29","40.89","41.78","40.8","41.28","58303400.0","26.75836","27.22517","26.25538","26.69458","31.91044","28.15023","39.37107","35.35193"
"FB","2013-08-28","39.96","40.85","39.88","40.548","57918200.0","26.71434","27.17983","26.21007","26.64914","31.57102","28.04418","39.02555","34.97118"
"FB","2013-08-27","40.68","41.2","39.42","39.64","72695100.0","26.67295","27.13711","26.16735","26.60571","31.24426","27.93749","38.75754","34.60633"
"FB","2013-08-26","40.9","41.94","40.62","41.34","94162400.0","26.62904","27.09303","26.12581","26.56485","30.9319","27.83924","38.59395","34.26484"
"FB","2013-08-23","39.0","40.63","38.93","40.55","86442300.0","26.58416","27.04634","26.08023","26.51838","30.5777","27.73489","38.19993","33.84279"
"FB","2013-08-22","38.37","38.75","38.34","38.55","21931200.0","26.54499","27.00349","26.03969","26.47412","30.2413","27.63799","37.88383","33.43852"
"FB","2013-08-21","38.38","38.85","38.145","38.32","46116900.0","26.50757","26.96632","26.00077","26.43591","29.9457","27.55149","37.80889","33.1011"
"FB","2013-08-20","38.35","38.58","37.69","38.41","57995200.0","26.46988","26.92859","25.96222","26.39818","29.6599","27.46579","37.75003","32.76149"
"FB","2013-08-19","37.43","38.28","37.14","37.81","57609600.0","26.43205","26.89148","25.92487","26.35992","29.3783","27.37979","37.6734","32.4073"
"FB","2013-08-16","36.97","37.49","36.9","37.08","45840800.0","26.39691","26.8551","25.88904","26.32334","29.08792","27.29629","37.65193","32.06526"
"FB","2013-08-15","36.36","37.07","36.0201","36.56","56521100.0","26.36302","26.82101","25.85374","26.28887","28.80572","27.22061","37.69613","31.74078"
"FB","2013-08-14","36.83","37.55","36.62","36.65","48423900.0","26.33088","26.78806","25.82106","26.25584","28.5325","27.15061","37.78699","31.42598"
"FB","2013-08-13","38.24","38.32","36.77","37.019","65379200.0","26.29701","26.75334","25.78622","26.22231","28.2699","27.08351","37.7821","31.09735"
"FB","2013-08-12","38.2","38.5","38.1","38.22","31161000.0","26.25836","26.71591","25.75067","26.18737","28.00648","26.99591","37.64034","30.74391"
"FB","2013-08-09","38.59","38.74","38.01","38.5","43532300.0","26.21959","26.67765","25.71058","26.1483","27.72904","26.90142","37.247","30.3325"
"FB","2013-08-08","39.13","39.19","38.43","38.54","41301000.0","26.17929","26.63836","25.67052","26.10807","27.45004","26.80392","36.7135","29.89917"
"FB","2013-08-07","38.61","38.94","37.7","38.87","68854800.0","26.13697","26.59734","25.62882","26.06744","27.14564","26.70609","36.072","29.45233"
"FB","2013-08-06","39.11","39.25","37.94","38.55","63950800.0","26.09607","26.55687","25.58924","26.02547","26.85024","26.61114","35.28742","28.98097"
"FB","2013-08-05","38.43","39.32","38.25","39.189","79994800.0","26.05326","26.51512","25.54861","25.98427","26.56549","26.51579","34.44092","28.51099"
"FB","2013-08-02","37.66","38.49","37.5","38.05","73058500.0","26.01242","26.47286","25.50669","25.94069","26.28291","26.41745","33.40697","28.00487"
"FB","2013-08-01","37.3","38.29","36.92","37.489","106066500.0","25.97385","26.43307","25.46698","25.90059","26.02509","26.32479","32.41423","27.5333"
"FB","2013-07-31","37.96","38.31","36.33","36.8","154828700.0","25.93622","26.39367","25.42893","25.86209","25.78851","26.23609","31.39428","27.07446"
"FB","2013-07-30","35.65","37.96","35.32","37.627","173582800.0","25.89614","26.35395","25.39259","25.82563","25.56769","26.15029","30.3688","26.63398"
"FB","2013-07-29","34.07","35.63","34.01","35.43","124718800.0","25.86352","26.31514","25.35939","25.78616","25.34015","26.06329","29.13872","26.15214"
"FB","2013-07-26","33.77","34.73","33.56","34.01","136028900.0","25.83598","26.28388","25.33036","25.7538","25.15415","25.98814","28.09393","25.74917"
"FB","2013-07-25","33.545","34.88","32.75","34.359","365457900.0","25.80927","26.25544","25.30265","25.726","25.00595","25.92264","27.1463","25.39607"
"FB","2013-07-24","26.32","26.53","26.05","26.51","82635600.0","25.78313","26.2263","25.27749","25.69684","24.86017","25.86058","26.07306","25.02356"
"FB","2013-07-23","26.1","26.3","25.97","26.13","28221600.0","25.78131","26.22527","25.27488","25.69408","24.86637","25.83718","25.96344","24.95911"
"FB","2013-07-22","25.99","26.13","25.72","26.045","27526300.0","25.78023","26.22502","25.27251","25.6926","24.87737","25.81788","25.89033","24.90998"
"FB","2013-07-19","25.82","26.1077","25.6","25.881","46539700.0","25.77951","26.22535","25.27098","25.69139","24.89727","25.79761","25.81813","24.86497"
"FB","2013-07-18","26.75","26.77","26.12","26.18","24806900.0","25.77937","26.22575","25.26986","25.69074","24.92205","25.7765","25.75625","24.82737"
"FB","2013-07-17","26.37","26.78","26.3","26.65","21518500.0","25.77604","26.22388","25.26694","25.68906","24.93623","25.7472","25.64017","24.77859"
"FB","2013-07-16","26.39","26.75","26.01","26.32","30817600.0","25.77399","26.22196","25.26337","25.68575","24.95463","25.71705","25.44533","24.71211"
"FB","2013-07-15","25.93","26.43","25.65","26.28","24234000.0","25.77186","26.22013","25.26079","25.68355","24.99445","25.68685","25.27188","24.66013"
"FB","2013-07-12","25.74","25.93","25.55","25.91","16537900.0","25.77131","26.2194","25.25944","25.68148","25.04825","25.6594","25.08883","24.61182"
"FB","2013-07-11","25.96","26.0","25.45","25.81","26777400.0","25.77142","26.22041","25.25843","25.68069","25.07865","25.64415","24.93529","24.57922"
"FB","2013-07-10","25.58","25.83","25.47","25.8","26721800.0","25.77076","26.22118","25.25776","25.68023","25.11783","25.62805","24.78174","24.55208"
"FB","2013-07-09","25.07","25.49","25.03","25.48","30387900.0","25.77143","26.22256","25.25701","25.67981","25.14143","25.6155","24.61619","24.52625"
"FB","2013-07-08","24.47","25.04","24.42","24.71","27064600.0","25.7739","26.22514","25.25781","25.68052","25.16883","25.59745","24.47849","24.51405"
"FB","2013-07-05","24.65","24.66","24.2","24.37","20229500.0","25.77851","26.22932","25.26077","25.68395","25.19743","25.5815","24.42804","24.53316"
"FB","2013-07-03","24.22","24.71","24.15","24.52","10404400.0","25.78251","26.23489","25.26453","25.68861","25.23223","25.56965","24.41476","24.56698"
"FB","2013-07-02","24.7","24.77","24.3","24.41","18394100.0","25.78807","26.24031","25.2685","25.69277","25.26143","25.55062","24.37648","24.59605"
"FB","2013-07-01","24.9694","25.0601","24.62","24.81","20582200.0","25.79196","26.24557","25.27196","25.69735","25.29263","25.53322","24.34878","24.63066"
"FB","2013-06-28","24.68","24.98","24.42","24.88","96778900.0","25.7949","26.24981","25.27429","25.70053","25.31103","25.50632","24.26708","24.65031"
"FB","2013-06-27","24.24","24.84","24.21","24.66","34694100.0","25.79891","26.25438","25.27737","25.70348","25.32723","25.47597","24.16338","24.66785"
"FB","2013-06-26","24.51","24.65","23.99","24.16","29890300.0","25.80454","26.25949","25.28122","25.70725","25.36653","25.44757","24.07311","24.69556"
"FB","2013-06-25","24.14","24.43","24.04","24.25","24713200.0","25.80923","26.26532","25.2859","25.71285","25.42173","25.42157","24.03483","24.74504"
"FB","2013-06-24","23.95","24.11","23.38","23.935","40626000.0","25.8153","26.27199","25.29043","25.71817","25.46713","25.39322","23.97921","24.79277"
"FB","2013-06-21","24.59","24.7","24.05","24.53","45833900.0","25.82211","26.27988","25.2974","25.72468","25.53643","25.36219","23.96224","24.85557"
"FB","2013-06-20","24.28","24.745","23.65","23.9","42765600.0","25.82662","26.28567","25.30197","25.72906","25.60618","25.32983","23.86938","24.89777"
"FB","2013-06-19","24.2","25.19","24.1","24.309","31790600.0","25.83231","26.29134","25.30804","25.73578","25.67958","25.30578","23.86069","24.96756"
"FB","2013-06-18","24.09","24.69","24.08","24.21","36709100.0","25.83833","26.2954","25.3125","25.74105","25.7252","25.27973","23.79263","25.0231"
"FB","2013-06-17","23.91","24.25","23.75","24.022","33664500.0","25.84481","26.30135","25.31707","25.74672","25.77798","25.25538","23.73603","25.08459"
"FB","2013-06-14","23.56","23.89","23.26","23.63","30677100.0","25.852","26.30897","25.32289","25.75313","25.84534","25.23102","23.70535","25.15609"
"FB","2013-06-13","23.72","23.83","23.265","23.73","31189300.0","25.86055","26.318","25.33059","25.76105","25.91419","25.20992","23.73559","25.24567"
"FB","2013-06-12","24.16","24.26","23.58","23.77","26445800.0","25.86857","26.32732","25.33833","25.76866","25.96459","25.18847","23.76524","25.3333"
"FB","2013-06-11","24.03","24.35","24.0","24.03","29885900.0","25.87499","26.33509","25.34494","25.77617","25.99759","25.16681","23.80563","25.42065"
"FB","2013-06-10","24.06","24.6","23.99","24.33","58393000.0","25.88196","26.34258","25.35001","25.78276","26.02759","25.14246","23.82794","25.49899"
"FB","2013-06-07","23.03","23.4","22.86","23.291","38699200.0","25.88886","26.34918","25.35516","25.78826","26.05259","25.12086","23.82874","25.56654"
"FB","2013-06-06","22.99","23.09","22.67","22.97","31260700.0","25.89973","26.36039","25.36465","25.79776","26.10857","25.09966","23.98308","25.67704"
